User_Distance(m),Channel_Gain(dB),Interference_Level(dB),Power_Allocation,Target_SINR,RIS_Element_1(rad),RIS_Element_2(rad),RIS_Element_3(rad),RIS_Element_4(rad),RIS_Element_5(rad),RIS_Element_6(rad),RIS_Element_7(rad),RIS_Element_8(rad)
81.4023985,-103.4964414,-86.08127855,"[0.5629686269504623, 0.052971071069693045, 0.3840603019798446]","[10, 10, 7]",5.611756073,2.15156879,6.271862249,0.02202045,0.173602876,5.17634262,1.253261023,0.381824574
105.5708154,-90.9425796,-90.6618258,"[0.8159364935190626, 0.18406350648093736]","[9, 9]",1.490045289,2.677266227,4.590283256,3.922815807,1.493018143,3.162141485,5.819574858,5.12084489
122.6784478,-81.05936789,-85.90056856,"[0.5068247584409133, 0.19000908961010377, 0.303166151948983]","[13, 7, 13]",2.030661307,6.17175026,4.452393288,0.392380874,0.220921277,1.058138351,4.573253296,1.154465719
142.7382157,-100.6174264,-91.22681946,"[0.08162543250511116, 0.9183745674948888]","[7, 11]",3.213766153,0.585970617,5.786098376,2.161168274,5.705961995,5.93682875,0.038507427,2.916247389
105.3370459,-87.74987773,-85.35921584,"[0.20566420683808131, 0.6125941184279479, 0.18174167473397096]","[8, 10, 12]",0.154918567,5.709485038,3.257250668,0.470887119,0.692889119,2.409658268,5.907665666,4.3536766
119.3802074,-99.97665778,-94.10710475,"[0.34005429092508443, 0.5504087392103871, 0.1095369698645283]","[15, 8, 11]",5.451410112,2.302515016,0.271519682,6.121818263,0.107901083,5.954270943,2.316468573,0.063399885
162.1206407,-91.60430789,-88.12980733,"[0.3193897205189436, 0.6806102794810562]","[7, 12]",4.330102593,6.160916431,6.067205354,1.011197064,1.138813552,3.553385799,4.004304322,4.645899771
55.50248043,-102.5830888,-90.0618596,"[0.9718275829531032, 0.028172417046896825]","[13, 14]",1.137572965,6.025619237,4.01331711,5.322152755,3.393332967,2.602978202,6.139821281,3.657576444
87.86554165,-93.74072659,-91.12351195,"[0.9868237112321009, 0.013176288767899223]","[15, 7]",5.446727359,5.989712778,4.24337827,3.449083439,0.022059327,0.251450819,1.26198541,1.168725446
157.0024379,-86.09591678,-88.67288121,"[0.6528838995751484, 0.3471161004248515]","[6, 7]",1.600696719,1.915960835,2.262358219,2.642316235,0.621195525,0.266167868,4.23451786,3.376174276
184.2810257,-96.31071189,-87.96142908,"[0.4252397438422412, 0.468369992039185, 0.10639026411857382]","[7, 7, 12]",2.790640326,3.986303717,5.20046309,2.687273803,4.028272403,5.991470986,5.275516296,2.676642033
126.7516163,-88.37720689,-94.9563673,"[0.6560276087702824, 0.3439723912297175]","[6, 11]",4.050875363,1.112569415,3.521864756,6.1658675,3.256669916,5.828523332,2.559360788,6.275927142
129.8170228,-85.11375098,-93.33046911,"[0.24073733375541848, 0.7592626662445815]","[13, 10]",3.639346815,0.265583924,3.686689117,1.725191127,0.204086165,5.157573423,1.732460404,5.004862171
66.0758017,-81.82055451,-87.86953949,"[0.19320393238866013, 0.2865159712888038, 0.5202800963225361]","[11, 11, 13]",1.810924482,1.220988491,6.119417689,2.27228461,3.778558176,3.832626753,3.521558748,5.747202856
117.111855,-99.13394795,-88.33614586,"[0.9626467454069072, 0.03735325459309277]","[13, 12]",4.23763823,2.536729279,5.418495761,1.137651747,3.419540399,5.972484131,3.929489199,5.133164164
129.89259,-95.0171021,-85.33952495,"[0.7526625984914719, 0.24733740150852815]","[15, 8]",4.106443148,5.273922677,5.934392369,1.714817788,1.066012013,3.041003571,4.409931688,1.427484744
86.37057555,-101.1895997,-87.3896221,"[0.8061090457927078, 0.08164295192376385, 0.11224800228352838]","[7, 13, 13]",0.025770173,2.154724881,6.087522741,4.366609337,2.521602133,1.209991305,2.237377406,1.067132632
90.38648464,-80.18791245,-85.49227292,"[0.6009165606562271, 0.32271271795324136, 0.07637072139053144]","[9, 10, 6]",0.667939175,5.697230353,6.268421948,1.031161436,0.342575341,2.071761648,2.900690181,1.28692985
106.5926245,-81.8249758,-87.97459498,"[0.2981029618000721, 0.7018970381999278]","[15, 14]",1.893908577,1.262108055,4.864822628,4.477259263,3.989518035,2.43296155,5.711672686,6.09175262
53.01067967,-91.50107174,-92.01947791,"[0.5659646774969106, 0.43403532250308935]","[12, 12]",1.091007978,1.401229752,3.302637152,0.573344236,2.742286167,3.655502327,3.280284991,2.079159947
98.31187484,-83.94916764,-93.94635078,"[0.01438119767541756, 0.057707055325694465, 0.9279117469988879]","[15, 7, 14]",3.408287519,6.024324068,1.294445528,4.11442677,0.272669471,0.417306577,3.467238991,0.659352316
81.71720105,-91.97605057,-87.18176137,"[0.994197132390915, 0.005802867609084938]","[15, 15]",0.140409013,1.077647947,3.549052012,4.419221551,1.272210339,4.198797877,1.146532602,3.85446669
99.12460283,-89.4103578,-88.55850779,"[0.15016949822683892, 0.37872638587285934, 0.47110411590030177]","[12, 12, 12]",2.588419008,4.107943471,6.252100834,5.892477777,0.026903078,5.563375835,0.417773987,5.988168307
67.96431977,-102.7718892,-94.51813988,"[0.4927816145023694, 0.5072183854976305]","[8, 15]",1.770762966,2.400395633,0.575779824,0.705430546,4.566245642,5.933414429,3.83744597,4.4978183
183.5790921,-86.11823949,-91.39949534,"[0.6024803264583998, 0.3975196735416002]","[15, 14]",4.787597104,1.651310788,0.284186152,0.011766797,2.203194423,1.517164491,0.391553814,1.12800953
139.038868,-101.8071629,-85.43200185,"[0.030591776293311963, 0.259662514599744, 0.7097457091069441]","[13, 15, 9]",0.782249648,5.748350399,0.881324895,3.378144929,3.726594623,3.414844975,0.622389932,2.003069183
151.8653479,-84.34830924,-89.99598854,"[0.014968612408227258, 0.9850313875917728]","[6, 15]",0.322141,2.486067391,1.185002034,3.528841281,4.353043521,3.343407687,2.728389632,2.433687659
168.3756858,-85.44929781,-90.67270864,"[0.9180223085044212, 0.08197769149557883]","[14, 7]",5.28850535,1.378330203,4.613229883,4.759401813,2.633911326,1.867994757,2.956499352,0.58568037
124.7663298,-87.28138256,-90.42300395,"[0.9781213500351491, 0.02187864996485095]","[11, 13]",0.288586904,0.701223583,1.175866912,3.16783639,5.335282836,1.480584438,5.875796206,5.999863343
63.03804321,-104.0959905,-92.91117276,"[0.24896684268706787, 0.10548834768537026, 0.6455448096275619]","[7, 6, 15]",6.024975324,5.262561868,2.285980151,0.456686482,3.573993498,3.51029904,5.340555251,6.257996337
130.5659813,-97.4217911,-91.31292829,"[0.5694632046559629, 0.26062631438509254, 0.16991048095894448]","[6, 11, 13]",3.192846522,2.168980896,1.168054903,0.030158189,3.198855672,3.490426724,5.183241336,3.170350591
138.0261677,-98.42218575,-91.30186744,"[0.3654095579878143, 0.6345904420121857]","[9, 6]",5.758340463,3.946364872,5.279988305,0.931807281,5.374235407,4.242053946,1.069605688,1.1923196
161.8159211,-95.99658981,-94.4764498,"[0.24525801212490203, 0.5897701377783083, 0.16497185009678955]","[14, 15, 7]",5.821375077,0.202415079,2.90619276,1.969623336,4.178804799,5.275547031,2.264322518,2.682304923
114.7489319,-102.8089313,-87.32432371,"[0.23796477247516704, 0.762035227524833]","[12, 10]",6.169571396,4.925492696,5.637299813,2.756824338,1.470744166,2.587814474,4.499338217,0.687571512
69.13704542,-81.57605442,-90.83495568,"[0.44156813964261427, 0.46446582474955367, 0.09396603560783193]","[12, 13, 7]",1.69940751,0.293022005,2.716520957,5.198994891,0.154966524,4.243182861,5.859044378,1.488661658
92.56638587,-91.15494398,-86.77820113,"[0.014246719304553937, 0.96826514132276, 0.017488139372686135]","[8, 6, 11]",4.35823624,6.126745938,6.046171369,1.476103654,0.630398599,0.931686663,4.411020197,4.560077503
104.4623445,-97.36189223,-86.49651999,"[0.3863762570740127, 0.3114606647228127, 0.3021630782031747]","[6, 6, 9]",4.236353258,2.111642788,1.066739973,3.64902956,3.03905387,4.579400005,2.773147162,2.127735954
146.8875862,-95.07546207,-92.88005945,"[0.09376306493946786, 0.09708606383868279, 0.8091508712218494]","[10, 15, 10]",1.843980285,1.328707208,1.669733726,0.59583722,2.179366875,0.229774908,1.171272746,4.692097085
135.6167457,-93.81993649,-88.42646518,"[0.029966745035965303, 0.9700332549640346]","[14, 6]",2.044981968,4.198657007,4.504316119,3.651695206,6.023675563,0.134710655,4.641091481,6.024234154
103.4145089,-89.98514167,-90.27718196,"[0.5976553141898634, 0.1140394393025909, 0.2883052465075457]","[6, 14, 8]",5.417813061,1.054900894,2.053472546,1.083546867,3.778131877,4.474809064,1.992233249,3.389819779
197.9772873,-92.10801431,-86.19843262,"[0.9206932855315618, 0.07930671446843802]","[6, 14]",4.341181974,2.647356145,5.365937833,4.847791217,0.406305595,3.902645353,1.478594044,3.502990569
140.8662229,-82.01520067,-92.84259321,"[0.6109674229770422, 0.3890325770229578]","[10, 15]",6.012307403,5.523309471,2.541651521,1.831635592,1.472814729,3.345889606,0.717844203,3.451196661
85.58401876,-92.57591293,-88.221868,"[0.7757008997853083, 0.10464165205339973, 0.11965744816129181]","[9, 13, 8]",0.008379504,2.034807242,1.381888049,6.102347631,4.569398257,2.196936983,0.583362884,3.247153903
65.26737089,-80.19604963,-88.92247878,"[0.5249009522400498, 0.4750990477599502]","[12, 9]",1.341132592,3.370486241,5.24873647,3.869138716,3.982210086,3.399393563,5.826181799,5.855317254
72.92887088,-83.71437606,-92.04698522,"[0.017617141309945114, 0.0742225227340554, 0.9081603359559994]","[6, 15, 12]",3.221534884,1.921143517,2.887670323,1.172177933,3.998269252,3.142172816,0.649056044,1.241857634
86.89365926,-99.78723714,-93.63399096,"[0.006098983827576632, 0.09666193837268706, 0.8972390777997364]","[15, 13, 14]",3.01361646,5.576886105,3.558737854,4.2822107,2.130179202,3.590283669,2.810970328,4.141435383
74.10220599,-81.73511963,-88.4836024,"[0.871181656852959, 0.1288183431470411]","[12, 9]",0.317775654,3.099496671,1.859776513,2.049481184,6.037622287,1.147905363,1.955611598,3.20374954
77.98505361,-102.0908401,-87.61402542,"[0.6952553482987768, 0.3047446517012232]","[7, 13]",5.42255824,2.618015345,4.673843403,5.380757151,1.947890212,2.467722183,2.240308826,5.23298738
92.7642753,-84.56375729,-91.84372656,"[0.02442360113218014, 0.9755763988678199]","[10, 14]",0.278639551,1.937866854,4.268849867,3.552786289,2.741286892,3.392594768,1.241460567,2.706272348
76.00603929,-95.48441766,-88.55167396,"[0.5298273579228197, 0.47017264207718024]","[14, 12]",3.152292819,5.66233825,1.638875663,5.452727294,4.047888104,0.127805211,4.552992969,0.223379035
184.5148137,-83.05064199,-91.04869092,"[0.22781977680123514, 0.7721802231987649]","[15, 11]",6.266730442,5.482938015,1.868265866,1.617362459,2.396665003,2.237863043,2.33946751,1.999790518
62.03506185,-83.29858275,-87.86793117,"[0.14000978130247269, 0.8599902186975273]","[8, 8]",3.902696296,1.032099038,5.315457227,5.104475351,2.993832291,5.357860389,1.552858273,0.110367013
128.6767084,-84.851865,-93.00784725,"[0.3833074973844906, 0.6166925026155093]","[8, 12]",3.890598137,2.877129658,3.563599944,5.650716161,6.094222113,3.986386646,4.800702856,0.526583918
111.559524,-85.24923909,-86.09784997,"[0.7629289562083619, 0.23707104379163815]","[13, 6]",1.009805802,4.606861658,2.710349098,2.802082435,1.939039251,3.816132705,1.163426293,3.939031155
197.3567925,-97.38302152,-92.12590404,"[0.19154604780261214, 0.16327222564562244, 0.6451817265517654]","[13, 12, 15]",1.092010426,0.401030804,2.075698576,1.452297601,5.585699202,0.345282734,1.109696558,3.447706964
66.80583533,-102.9770179,-91.32214012,"[0.34998569741570545, 0.6500143025842944]","[7, 9]",3.022634305,0.288096728,0.045568349,6.208213975,4.139580509,2.295914433,2.955812987,1.6747838
109.6783399,-94.92549553,-94.41908048,"[0.02320702164292766, 0.8264935504479213, 0.15029942790915113]","[11, 11, 10]",2.166905891,4.07806666,5.546870124,1.156923056,5.280147063,0.763762829,1.35083598,0.233579224
195.420565,-100.6618871,-93.88487788,"[0.982963947625285, 0.01703605237471496]","[12, 6]",0.884747023,5.763585646,2.886738782,0.487989002,6.030141568,5.522871553,4.741810127,5.865182531
179.8260689,-87.62622278,-89.84138097,"[0.286524564215982, 0.7134754357840181]","[14, 12]",1.383113943,5.255063253,4.335342547,5.464858538,5.007143041,2.17709269,4.86568951,1.649061587
172.5608106,-96.34750684,-92.32407323,"[0.3898512482611583, 0.07666888596180083, 0.533479865777041]","[9, 8, 7]",2.064605451,0.677991617,5.875259655,1.828428057,3.271167424,2.458816728,6.031406263,2.105176028
88.68542406,-80.60974498,-86.64519774,"[0.38386482797013327, 0.04717139656306977, 0.5689637754667969]","[13, 14, 15]",4.891747666,5.374738214,2.736996345,2.376123588,4.698225556,5.73589461,4.743375973,1.427077043
75.63313811,-88.97569807,-94.85306611,"[0.2045997974857868, 0.4538038845949134, 0.3415963179193]","[10, 11, 9]",5.581402187,2.435247438,3.620556174,5.224064067,1.183719234,4.929222558,3.745801333,5.613031078
150.296483,-84.43798591,-91.20905951,"[0.1335204089863628, 0.8664795910136373]","[11, 11]",1.080521902,2.643224451,5.232907484,0.120836357,0.704981979,6.223904791,1.761768583,6.129518661
189.4063984,-101.6868832,-91.62654453,"[0.18395828431213027, 0.676342271452704, 0.13969944423516578]","[10, 7, 7]",1.146879559,2.268823299,4.730418232,4.132943624,3.651299725,3.329454716,5.299492603,1.476225358
133.514434,-83.44963794,-94.80672369,"[0.6333159929112272, 0.3666840070887728]","[11, 7]",2.780126827,0.976735558,3.744411478,1.574217045,2.097591554,2.960955579,0.168204551,0.577663088
135.7419034,-81.93107024,-93.75631601,"[0.8585735105243053, 0.08387620527349851, 0.057550284202196336]","[13, 12, 11]",4.309820401,2.69529788,5.433637217,4.364752927,0.050899718,3.874917855,0.588890701,4.906747881
91.99686405,-92.82345203,-90.86357325,"[0.8298638939946835, 0.17013610600531662]","[9, 7]",6.229826539,3.337620459,4.290030124,1.491088849,2.749507714,5.379005613,1.051949405,1.668409416
165.42394,-89.84367656,-90.07135416,"[0.2101074301976868, 0.7898925698023133]","[6, 15]",2.798742324,4.475191772,2.361748542,5.829113829,0.593491157,2.329831486,4.454490132,1.419916726
78.05656228,-85.87975498,-90.95710253,"[0.9669930069388616, 0.03300699306113846]","[6, 9]",4.12436536,1.031805579,0.351734503,0.760364173,5.843266725,3.466753041,5.003588076,2.090129872
98.55188546,-100.6290343,-89.69062322,"[0.3818492335426378, 0.6181507664573621]","[11, 11]",3.723784109,3.109875974,5.942246851,4.697149969,4.590134728,0.291246181,3.453676388,2.934193842
113.8154658,-92.43584809,-89.04868325,"[0.4300415903163336, 0.5699584096836664]","[9, 10]",5.829804897,1.616927399,1.695413589,2.584564707,1.529137007,0.811686494,5.387296367,3.507754855
126.1415568,-95.03342431,-94.90076179,"[0.14218259232103722, 0.8578174076789628]","[10, 13]",5.41210158,5.222173746,1.77212438,3.441535862,0.522872247,5.75069719,2.540057552,2.473540414
86.36145986,-101.3406502,-90.35904841,"[0.6902779535508485, 0.30972204644915163]","[8, 11]",1.902268096,2.894435672,1.581850878,2.355266293,5.026215542,5.241781923,1.911234874,2.946904579
67.22552371,-95.81163944,-85.36500759,"[0.16226782451699528, 0.7215750883816989, 0.11615708710130587]","[12, 6, 6]",5.490371579,0.330956305,5.586662561,1.37717586,4.26338781,3.660280259,3.474229185,5.399519538
141.5930064,-103.2956923,-89.8096772,"[0.043510866728294566, 0.782552861250597, 0.1739362720211084]","[6, 9, 10]",0.638196601,2.18044139,3.381941747,5.097478207,1.359952002,5.044956982,2.511002641,1.186980767
93.29458299,-104.3547023,-88.22457733,"[0.807255368120331, 0.19274463187966898]","[12, 15]",4.768852451,0.571134642,3.234378801,0.401343387,2.239439431,3.776676912,3.494176999,2.542524976
137.1857332,-101.6208428,-91.88136142,"[0.778869161852944, 0.22113083814705597]","[12, 15]",2.695788052,1.424835126,2.864394781,5.989476903,5.343553277,0.912525029,0.187118205,5.865506246
73.15440729,-80.92212221,-87.26008622,"[0.005735424808066186, 0.05070425579832962, 0.9435603193936041]","[9, 14, 12]",3.309666289,3.379334708,4.90539584,1.977249137,3.027914556,6.086288583,4.223234754,0.966008526
122.1710153,-91.2617616,-87.27078518,"[0.9553243303291337, 0.044675669670866405]","[6, 7]",0.837088345,1.283433328,4.817391528,1.855908451,0.134390087,5.932422488,1.066340844,0.060055855
129.8884149,-80.85444597,-89.78703952,"[0.04707098538069686, 0.9529290146193031]","[7, 12]",1.4899418,1.476729422,2.651537192,5.782979866,5.524081758,2.870753155,2.581760246,3.487224937
57.77353052,-94.18755304,-85.23986177,"[0.36560929339842496, 0.634390706601575]","[9, 7]",1.529666671,0.327887975,5.901319293,1.173064319,1.246588547,2.968555796,3.088897745,0.115825556
100.4906417,-97.20459667,-93.74449785,"[0.749957873984736, 0.250042126015264]","[6, 10]",0.929627041,2.3760168,4.296006648,1.435195492,2.657878153,3.501902322,5.583191306,2.048761389
70.16220154,-92.34645343,-94.83052335,"[0.7154609541507959, 0.04487258521290624, 0.23966646063629785]","[10, 7, 14]",0.839171334,3.074188061,4.691790196,0.690269211,2.668365075,0.111747338,0.210858557,3.034485476
59.50624557,-94.01220778,-87.29841788,"[0.16014120153773156, 0.5149523017959539, 0.32490649666631466]","[14, 12, 8]",1.873628882,5.309965764,3.783447089,2.852144916,2.56313353,3.124285495,0.25408467,5.609586099
198.4940349,-102.3583829,-86.92844463,"[0.34461113202949556, 0.03150259056313372, 0.6238862774073706]","[9, 15, 11]",6.27252372,1.140317236,0.756388476,0.902123809,4.1533555,4.155955358,5.327664638,4.723864517
98.35307675,-88.97934213,-93.79792771,"[0.6662520867298517, 0.33374791327014824]","[12, 14]",2.825483549,3.850683803,4.324620128,3.221618257,2.988603277,4.053266792,3.502715895,4.046008832
171.4811669,-99.59904544,-92.34417167,"[0.5167458450290735, 0.48325415497092666]","[11, 7]",3.850680111,4.518845262,4.038853562,3.265638354,4.283855707,2.824178479,1.518465096,0.00891094
88.19609821,-89.51030113,-94.82447637,"[0.33769624960106015, 0.23532382752442718, 0.4269799228745127]","[9, 6, 9]",3.518358502,3.711196241,6.107563773,2.271235358,2.4764122,1.267944164,0.443180047,4.855673835
152.2254083,-88.74497269,-92.06691389,"[0.534145244233211, 0.4658547557667889]","[6, 12]",1.568792395,3.825862076,4.321405432,2.96086743,5.50628272,2.788445224,1.790133674,5.629831569
164.034179,-101.1993787,-87.26858126,"[0.29382899268124396, 0.6487859491670086, 0.05738505815174751]","[11, 14, 7]",5.413368052,1.030693385,0.163117889,0.565395926,1.800430404,6.108888501,3.509260487,2.34527263
139.3458111,-103.4662593,-89.82039472,"[0.8427027423537153, 0.15729725764628463]","[11, 9]",5.583967908,2.84713954,1.980702718,5.913856714,5.337676918,5.300924741,3.218779971,4.960187748
120.7364283,-85.48096035,-91.51904407,"[0.6270197019702816, 0.37298029802971855]","[14, 15]",1.126910392,3.601666065,6.181686247,1.828145736,4.991062884,3.081766722,0.250106484,4.794192269
111.7761371,-93.50498941,-91.28260705,"[0.5699446175381659, 0.4300553824618341]","[13, 9]",1.059151171,3.967665439,0.538244005,5.94934332,1.832955242,1.422919623,0.811387957,5.943907082
